longitude,latitude,time,ssr
-13.15999984741211,34.310001373291016,2021-06-01 12:00:00,2747004.5
-13.15999984741211,34.310001373291016,2021-07-01 12:00:00,2804691.5
-13.15999984741211,34.310001373291016,2021-08-01 12:00:00,2651913.8
-13.15999984741211,34.310001373291016,2021-09-01 12:00:00,2378152.8
-13.15999984741211,34.310001373291016,2021-10-01 12:00:00,2084434.6
-13.15999984741211,34.310001373291016,2021-11-01 12:00:00,1463279.4
-13.15999984741211,34.310001373291016,2021-12-01 12:00:00,1147288.5
-13.15999984741211,34.060001373291016,2021-01-01 12:00:00,1160267.2
-13.15999984741211,34.060001373291016,2021-02-01 12:00:00,1797499.2
-13.15999984741211,34.060001373291016,2021-03-01 12:00:00,2204993.8
-13.15999984741211,34.060001373291016,2021-04-01 12:00:00,2662773.0
