longitude,latitude,ssr
-12.15999984741211,30.059999465942386,29528851.900000002
-12.15999984741211,29.809999465942386,29563288.400000002
-12.15999984741211,29.559999465942386,29594169.8
-12.15999984741211,29.309999465942386,29594169.900000002
-12.15999984741211,29.059999465942386,29583995.599999998
-12.15999984741211,28.809999465942386,29475762.6
-12.15999984741211,28.559999465942386,29454990.3
-12.15999984741211,28.309999465942386,29543950.9
-12.15999984741211,28.059999465942386,25449797.4
-12.15999984741211,27.809999465942386,22379599.599999998
-12.15999984741211,27.559999465942386,21600122.799999997
-11.90999984741211,35.810001373291016,25930730.6
-11.90999984741211,35.560001373291016,26099878.599999998
-11.90999984741211,35.310001373291016,26291364.3
-11.90999984741211,35.060001373291016,26470490.7
-11.90999984741211,34.810001373291016,26611659.700000003
-11.90999984741211,34.560001373291016,26635203.599999998
-11.90999984741211,34.310001373291016,26599757.400000002
-11.90999984741211,34.060001373291016,26603082.9
-11.90999984741211,33.810001373291016,26658617.900000002
-11.90999984741211,33.560001373291016,26773698.099999998
-11.90999984741211,33.310001373291016,26914247.799999997
-11.90999984741211,33.060001373291016,27054634.0
-11.90999984741211,32.810001373291016,27219640.4
-11.90999984741211,32.560001373291016,27400886.6
-11.90999984741211,32.310001373291016,27597623.4
-11.90999984741211,32.060001373291016,27843795.700000003
-11.90999984741211,31.809999465942386,28134220.4
-11.90999984741211,31.559999465942386,28473266.0
-11.90999984741211,31.309999465942386,28817138.299999997
-11.90999984741211,31.059999465942386,29159021.9
-11.90999984741211,30.809999465942386,29466469.600000005
-11.90999984741211,30.559999465942386,29710228.7
-11.90999984741211,30.309999465942386,29845788.899999995
-11.90999984741211,30.059999465942386,29897638.5
-11.90999984741211,29.809999465942386,29921737.3
-11.90999984741211,29.559999465942386,29898453.299999997
-11.90999984741211,29.309999465942386,29876964.3
-11.90999984741211,29.059999465942386,29721740.4
-11.90999984741211,28.809999465942386,29560972.299999997
-11.90999984741211,28.559999465942386,29373009.4
-11.90999984741211,28.309999465942386,29321158.799999997
-11.90999984741211,28.059999465942386,24504401.1
-11.90999984741211,27.809999465942386,21811565.9
-11.90999984741211,27.559999465942386,21598589.7
-11.65999984741211,35.810001373291016,26126846.799999997
-11.65999984741211,35.560001373291016,26289211.9
-11.65999984741211,35.310001373291016,26446522.3
-11.65999984741211,35.060001373291016,26611398.7
-11.65999984741211,34.810001373291016,26730164.1
-11.65999984741211,34.560001373291016,26771839.7
-11.65999984741211,34.310001373291016,26783057.5
-11.65999984741211,34.060001373291016,26795384.0
-11.65999984741211,33.810001373291016,26856397.7
-11.65999984741211,33.560001373291016,26966456.6
-11.65999984741211,33.310001373291016,27072211.0
-11.65999984741211,33.060001373291016,27204737.2
-11.65999984741211,32.810001373291016,27349362.799999997
-11.65999984741211,32.560001373291016,27545218.099999998
-11.65999984741211,32.310001373291016,27799152.8
-11.65999984741211,32.060001373291016,28093001.499999996
-11.65999984741211,31.809999465942386,28452721.8
-11.65999984741211,31.559999465942386,28836933.0
-11.65999984741211,31.309999465942386,29229883.299999997
-11.65999984741211,31.059999465942386,29577440.8
-11.65999984741211,30.809999465942386,29876898.900000002
-11.65999984741211,30.559999465942386,30110679.699999996
-11.65999984741211,30.309999465942386,30220999.2
-11.65999984741211,30.059999465942386,30264892.3
-11.65999984741211,29.809999465942386,30231303.4
-11.65999984741211,29.559999465942386,30194096.2
-11.65999984741211,29.309999465942386,30037111.2
-11.65999984741211,29.059999465942386,29859517.6
-11.65999984741211,28.809999465942386,29474360.8
-11.65999984741211,28.559999465942386,29124194.4
-11.65999984741211,28.309999465942386,27251631.200000003
-11.65999984741211,28.059999465942386,22919262.200000003
-11.65999984741211,27.809999465942386,22256953.3
-11.65999984741211,27.559999465942386,22232332.4
-11.40999984741211,35.810001373291016,26357889.0
-11.40999984741211,35.560001373291016,26483372.0
-11.40999984741211,35.310001373291016,26619909.4
-11.40999984741211,35.060001373291016,26737763.1
-11.40999984741211,34.810001373291016,26852191.1
-11.40999984741211,34.560001373291016,26929901.1
-11.40999984741211,34.310001373291016,26968347.6
-11.40999984741211,34.060001373291016,27031383.099999998
-11.40999984741211,33.810001373291016,27090015.8
-11.40999984741211,33.560001373291016,27147409.299999997
-11.40999984741211,33.310001373291016,27240087.1
-11.40999984741211,33.060001373291016,27331720.900000002
-11.40999984741211,32.810001373291016,27472856.8
-11.40999984741211,32.560001373291016,27700344.2
-11.40999984741211,32.310001373291016,27999247.7
-11.40999984741211,32.060001373291016,28376545.200000003
-11.40999984741211,31.809999465942386,28780322.200000003
-11.40999984741211,31.559999465942386,29226361.5
-11.40999984741211,31.309999465942386,29638095.6
-11.40999984741211,31.059999465942386,30002055.900000002
-11.40999984741211,30.809999465942386,30288893.3
-11.40999984741211,30.559999465942386,30481096.7
-11.40999984741211,30.309999465942386,30580850.600000005
-11.40999984741211,30.059999465942386,30577394.0
-11.40999984741211,29.809999465942386,30528903.100000005
-11.40999984741211,29.559999465942386,30375146.599999998
-11.40999984741211,29.309999465942386,30202868.299999997
-11.40999984741211,29.059999465942386,29860658.7
-11.40999984741211,28.809999465942386,29370334.8
-11.40999984741211,28.559999465942386,27498292.999999996
-11.40999984741211,28.309999465942386,24743139.200000003
-11.40999984741211,28.059999465942386,23039462.499999996
-11.40999984741211,27.809999465942386,23453022.4
-11.40999984741211,27.559999465942386,24467226.000000004
-11.15999984741211,35.810001373291016,26612474.900000002
-11.15999984741211,35.560001373291016,26715718.100000005
-11.15999984741211,35.310001373291016,26809471.7
-11.15999984741211,35.060001373291016,26910138.3
-11.15999984741211,34.810001373291016,26989772.5
-11.15999984741211,34.560001373291016,27078145.599999998
-11.15999984741211,34.310001373291016,27176497.3
-11.15999984741211,34.060001373291016,27247358.900000002
-11.15999984741211,33.810001373291016,27289719.3
-11.15999984741211,33.560001373291016,27328166.299999997
-11.15999984741211,33.310001373291016,27380570.4
-11.15999984741211,33.060001373291016,27467639.200000003
-11.15999984741211,32.810001373291016,27622699.900000002
-11.15999984741211,32.560001373291016,27872557.799999997
-11.15999984741211,32.310001373291016,28245126.900000002
-11.15999984741211,32.060001373291016,28653339.299999997
-11.15999984741211,31.809999465942386,29125434.0
-11.15999984741211,31.559999465942386,29587419.3
-11.15999984741211,31.309999465942386,30025111.2
-11.15999984741211,31.059999465942386,30384962.7
-11.15999984741211,30.809999465942386,30639417.9
-11.15999984741211,30.559999465942386,30812251.099999998
-11.15999984741211,30.309999465942386,30869123.299999997
-11.15999984741211,30.059999465942386,30849198.6
-11.15999984741211,29.809999465942386,30691365.8
-11.15999984741211,29.559999465942386,30504705.900000002
-11.15999984741211,29.309999465942386,30188715.200000003
-11.15999984741211,29.059999465942386,29789503.900000002
-11.15999984741211,28.809999465942386,28182319.999999996
-11.15999984741211,28.559999465942386,25648196.9
-11.15999984741211,28.309999465942386,23342409.400000002
-11.15999984741211,28.059999465942386,23757893.5
-11.15999984741211,27.809999465942386,25595662.6
-11.15999984741211,27.559999465942386,26712229.599999998
-10.90999984741211,35.810001373291016,26870843.8
-10.90999984741211,35.560001373291016,26976630.7
-10.90999984741211,35.310001373291016,27056003.3
-10.90999984741211,35.060001373291016,27115679.600000005
-10.90999984741211,34.810001373291016,27185008.900000002
-10.90999984741211,34.560001373291016,27263142.3
-10.90999984741211,34.310001373291016,27361265.600000005
-10.90999984741211,34.060001373291016,27421985.7
-10.90999984741211,33.810001373291016,27449639.2
-10.90999984741211,33.560001373291016,27462943.400000002
-10.90999984741211,33.310001373291016,27510097.299999997
-10.90999984741211,33.060001373291016,27624558.8
-10.90999984741211,32.810001373291016,27798989.8
-10.90999984741211,32.560001373291016,28107969.3
-10.90999984741211,32.310001373291016,28493778.5
-10.90999984741211,32.060001373291016,28959383.700000003
-10.90999984741211,31.809999465942386,29436532.7
-10.90999984741211,31.559999465942386,29923922.2
-10.90999984741211,31.309999465942386,30358939.299999997
-10.90999984741211,31.059999465942386,30690648.5
-10.90999984741211,30.809999465942386,30931734.6
-10.90999984741211,30.559999465942386,31046619.3
-10.90999984741211,30.309999465942386,31085001.200000003
-10.90999984741211,30.059999465942386,31003541.299999997
-10.90999984741211,29.809999465942386,30787858.7
-10.90999984741211,29.559999465942386,30432637.9
-10.90999984741211,29.309999465942386,30068091.1
-10.90999984741211,29.059999465942386,29003961.4
-10.90999984741211,28.809999465942386,26624018.4
-10.90999984741211,28.559999465942386,24903580.700000003
-10.90999984741211,28.309999465942386,24151365.6
-10.90999984741211,28.059999465942386,24761792.099999998
-10.90999984741211,27.809999465942386,26491556.499999996
-10.90999984741211,27.559999465942386,27352884.700000003
-10.65999984741211,35.810001373291016,27118287.999999996
-10.65999984741211,35.560001373291016,27233434.299999997
-10.65999984741211,35.310001373291016,27318383.700000003
-10.65999984741211,35.060001373291016,27366189.2
-10.65999984741211,34.810001373291016,27397365.1
-10.65999984741211,34.560001373291016,27463693.599999998
-10.65999984741211,34.310001373291016,27537327.099999998
-10.65999984741211,34.060001373291016,27582296.0
-10.65999984741211,33.810001373291016,27584350.8
-10.65999984741211,33.560001373291016,27585426.3
-10.65999984741211,33.310001373291016,27631504.400000002
-10.65999984741211,33.060001373291016,27769576.1
-10.65999984741211,32.810001373291016,28007758.7
-10.65999984741211,32.560001373291016,28333923.7
-10.65999984741211,32.310001373291016,28771973.900000002
-10.65999984741211,32.060001373291016,29241395.5
-10.65999984741211,31.809999465942386,29739414.7
-10.65999984741211,31.559999465942386,30222988.299999997
-10.65999984741211,31.309999465942386,30628330.700000003
-10.65999984741211,31.059999465942386,30949343.5
-10.65999984741211,30.809999465942386,31127981.200000003
-10.65999984741211,30.559999465942386,31220561.000000004
-10.65999984741211,30.309999465942386,31158634.5
-10.65999984741211,30.059999465942386,31047988.599999998
-10.65999984741211,29.809999465942386,30787011.0
-10.65999984741211,29.559999465942386,30364352.800000004
-10.65999984741211,29.309999465942386,29487242.000000004
-10.65999984741211,29.059999465942386,27930049.499999996
-10.65999984741211,28.809999465942386,25404372.4
-10.65999984741211,28.559999465942386,25036303.100000005
-10.65999984741211,28.309999465942386,25676600.2
-10.65999984741211,28.059999465942386,25704612.599999998
-10.65999984741211,27.809999465942386,24999519.9
-10.65999984741211,27.559999465942386,26037854.2
-10.40999984741211,35.810001373291016,27321546.8
-10.40999984741211,35.560001373291016,27467671.900000002
-10.40999984741211,35.310001373291016,27554838.299999997
-10.40999984741211,35.060001373291016,27589927.200000003
-10.40999984741211,34.810001373291016,27608057.9
-10.40999984741211,34.560001373291016,27646570.400000002
-10.40999984741211,34.310001373291016,27705464.1
-10.40999984741211,34.060001373291016,27720953.8
-10.40999984741211,33.810001373291016,27707029.1
-10.40999984741211,33.560001373291016,27690659.2
-10.40999984741211,33.310001373291016,27746487.6
-10.40999984741211,33.060001373291016,27924473.1
-10.40999984741211,32.810001373291016,28190113.5
-10.40999984741211,32.560001373291016,28585803.6
-10.40999984741211,32.310001373291016,29032332.6
-10.40999984741211,32.060001373291016,29527123.8
-10.40999984741211,31.809999465942386,30022469.5
-10.40999984741211,31.559999465942386,30465509.0
-10.40999984741211,31.309999465942386,30862176.9
-10.40999984741211,31.059999465942386,31105186.9
-10.40999984741211,30.809999465942386,31263997.099999998
-10.40999984741211,30.559999465942386,31256986.0
-10.40999984741211,30.309999465942386,31123513.400000002
-10.40999984741211,30.059999465942386,30854024.699999996
-10.40999984741211,29.809999465942386,30596601.500000004
-10.40999984741211,29.559999465942386,30107385.700000003
-10.40999984741211,29.309999465942386,28702254.000000004
-10.40999984741211,29.059999465942386,26775622.3
-10.40999984741211,28.809999465942386,25059717.400000002
-10.40999984741211,28.559999465942386,26050311.1
-10.40999984741211,28.309999465942386,26567473.3
-10.40999984741211,28.059999465942386,25465157.3
-10.40999984741211,27.809999465942386,23906007.9
-10.40999984741211,27.559999465942386,24620786.599999998
-10.15999984741211,35.810001373291016,27504162.1
-10.15999984741211,35.560001373291016,27654527.599999998
-10.15999984741211,35.310001373291016,27747595.799999997
-10.15999984741211,35.060001373291016,27780271.5
-10.15999984741211,34.810001373291016,27788717.2
-10.15999984741211,34.560001373291016,27812685.9
-10.15999984741211,34.310001373291016,27836621.900000002
-10.15999984741211,34.060001373291016,27842458.9
-10.15999984741211,33.810001373291016,27809815.7
-10.15999984741211,33.560001373291016,27790869.7
-10.15999984741211,33.310001373291016,27849861.4
-10.15999984741211,33.060001373291016,28053054.0
-10.15999984741211,32.810001373291016,28384305.9
-10.15999984741211,32.560001373291016,28799007.499999996
-10.15999984741211,32.310001373291016,29291092.6
-10.15999984741211,32.060001373291016,29786829.699999996
-10.15999984741211,31.809999465942386,30254261.400000002
-10.15999984741211,31.559999465942386,30682789.200000003
-10.15999984741211,31.309999465942386,30996236.5
-10.15999984741211,31.059999465942386,31217202.0
-10.15999984741211,30.809999465942386,31267258.400000002
-10.15999984741211,30.559999465942386,31209278.400000002
-10.15999984741211,30.309999465942386,30857154.8
-10.15999984741211,30.059999465942386,30510021.999999996
-10.15999984741211,29.809999465942386,30313970.400000002
-10.15999984741211,29.559999465942386,29616442.200000003
-10.15999984741211,29.309999465942386,27764227.4
-10.15999984741211,29.059999465942386,25926817.1
-10.15999984741211,28.809999465942386,25510811.099999998
-10.15999984741211,28.559999465942386,26602463.2
-10.15999984741211,28.309999465942386,26627671.3
-10.15999984741211,28.059999465942386,25255539.9
-10.15999984741211,27.809999465942386,24372950.6
-10.15999984741211,27.559999465942386,24752922.7
-9.90999984741211,35.810001373291016,27666429.7
-9.90999984741211,35.560001373291016,27798435.3
-9.90999984741211,35.310001373291016,27892319.7
-9.90999984741211,35.060001373291016,27932951.3
-9.90999984741211,34.810001373291016,27942571.5
-9.90999984741211,34.560001373291016,27955908.8
-9.90999984741211,34.310001373291016,27968528.7
-9.90999984741211,34.060001373291016,27947267.2
-9.90999984741211,33.810001373291016,27911623.900000002
-9.90999984741211,33.560001373291016,27889580.0
-9.90999984741211,33.310001373291016,27953365.400000002
-9.90999984741211,33.060001373291016,28189820.5
-9.90999984741211,32.810001373291016,28535909.8
-9.90999984741211,32.560001373291016,28983612.8
-9.90999984741211,32.310001373291016,29487078.900000002
-9.90999984741211,32.060001373291016,29987446.6
-9.90999984741211,31.809999465942386,30423801.1
-9.90999984741211,31.559999465942386,29897214.4
-9.90999984741211,31.309999465942386,30134680.5
-9.90999984741211,31.059999465942386,30283805.900000002
-9.90999984741211,30.809999465942386,30290262.8
-9.90999984741211,30.559999465942386,30573480.6
-9.90999984741211,30.309999465942386,30301741.400000002
-9.90999984741211,30.059999465942386,29577017.5
-9.90999984741211,29.809999465942386,29161663.3
-9.90999984741211,29.559999465942386,27779587.0
-9.90999984741211,29.309999465942386,26171718.4
-9.90999984741211,29.059999465942386,25974525.3
-9.90999984741211,28.809999465942386,25909924.900000002
-9.90999984741211,28.559999465942386,26985859.3
-9.90999984741211,28.309999465942386,26677335.899999995
-9.90999984741211,28.059999465942386,24734791.2
-9.90999984741211,27.809999465942386,24325698.9
-9.90999984741211,27.559999465942386,24568088.6
-9.65999984741211,35.810001373291016,27815066.6
-9.65999984741211,35.560001373291016,27931777.3
-9.65999984741211,35.310001373291016,28015813.599999998
-9.65999984741211,35.060001373291016,28066750.2
-9.65999984741211,34.810001373291016,28101969.200000003
-9.65999984741211,34.560001373291016,28109958.3
-9.65999984741211,34.310001373291016,28100338.599999998
-9.65999984741211,34.060001373291016,28073011.300000004
-9.65999984741211,33.810001373291016,28023346.6
-9.65999984741211,33.560001373291016,28002150.500000004
-9.65999984741211,33.310001373291016,28079663.8
-9.65999984741211,33.060001373291016,28314846.7
-9.65999984741211,32.810001373291016,28655360.9
-9.65999984741211,32.560001373291016,29107628.9
-9.65999984741211,32.310001373291016,29414749.900000002
-9.65999984741211,32.060001373291016,29913486.8
-9.65999984741211,31.809999465942386,29679510.5
-9.65999984741211,31.559999465942386,28155677.3
-9.65999984741211,31.309999465942386,27434377.2
-9.65999984741211,31.059999465942386,27649570.3
-9.65999984741211,30.809999465942386,27843502.099999998
-9.65999984741211,30.559999465942386,28626305.099999998
-9.65999984741211,30.309999465942386,29090834.2
-9.65999984741211,30.059999465942386,27979126.999999996
-9.65999984741211,29.809999465942386,26347257.599999998
-9.65999984741211,29.559999465942386,25567422.3
-9.65999984741211,29.309999465942386,26335126.2
-9.65999984741211,29.059999465942386,26470588.700000003
-9.65999984741211,28.809999465942386,27095233.1
-9.65999984741211,28.559999465942386,27549881.6
-9.65999984741211,28.309999465942386,26535026.099999998
-9.65999984741211,28.059999465942386,24809924.799999997
-9.65999984741211,27.809999465942386,24516206.3
-9.65999984741211,27.559999465942386,24668886.2
-9.40999984741211,35.810001373291016,27964224.4
-9.40999984741211,35.560001373291016,28047249.6
-9.40999984741211,35.310001373291016,28135785.299999997
-9.40999984741211,35.060001373291016,28220473.599999994
-9.40999984741211,34.810001373291016,28267334.5
-9.40999984741211,34.560001373291016,28284617.4
-9.40999984741211,34.310001373291016,28266584.3
-9.40999984741211,34.060001373291016,28220310.599999998
-9.40999984741211,33.810001373291016,28171884.599999998
-9.40999984741211,33.560001373291016,28154732.2
-9.40999984741211,33.310001373291016,28228006.6
-9.40999984741211,33.060001373291016,28409318.400000002
-9.40999984741211,32.810001373291016,28717352.400000002
-9.40999984741211,32.560001373291016,29009668.800000004
-9.40999984741211,32.310001373291016,29006733.599999998
-9.40999984741211,32.060001373291016,28426765.3
-9.40999984741211,31.809999465942386,27583274.9
-9.40999984741211,31.559999465942386,26376671.799999997
-9.40999984741211,31.309999465942386,25552812.9
-9.40999984741211,31.059999465942386,26134934.0
-9.40999984741211,30.809999465942386,26578788.799999997
-9.40999984741211,30.559999465942386,27029426.200000003
-9.40999984741211,30.309999465942386,26954293.0
-9.40999984741211,30.059999465942386,27071623.900000002
-9.40999984741211,29.809999465942386,26134118.7
-9.40999984741211,29.559999465942386,26278711.5
-9.40999984741211,29.309999465942386,26838233.5
-9.40999984741211,29.059999465942386,27279903.9
-9.40999984741211,28.809999465942386,27833850.099999998
-9.40999984741211,28.559999465942386,27335601.2
-9.40999984741211,28.309999465942386,26571256.0
-9.40999984741211,28.059999465942386,25478266.2
-9.40999984741211,27.809999465942386,24881047.299999997
-9.40999984741211,27.559999465942386,24324524.899999995
-9.15999984741211,35.810001373291016,28087816.000000004
-9.15999984741211,35.560001373291016,28159427.5
-9.15999984741211,35.310001373291016,28249725.1
-9.15999984741211,35.060001373291016,28353718.4
-9.15999984741211,34.810001373291016,28452656.7
-9.15999984741211,34.560001373291016,28469124.599999998
-9.15999984741211,34.310001373291016,28437851.7
-9.15999984741211,34.060001373291016,28390568.0
-9.15999984741211,33.810001373291016,28346250.499999996
-9.15999984741211,33.560001373291016,28331184.7
-9.15999984741211,33.310001373291016,28370512.1
-9.15999984741211,33.060001373291016,28522083.7
-9.15999984741211,32.810001373291016,28092773.3
-9.15999984741211,32.560001373291016,28090555.8
-9.15999984741211,32.310001373291016,27392962.6
-9.15999984741211,32.060001373291016,26089704.1
-9.15999984741211,31.809999465942386,25236593.599999998
-9.15999984741211,31.559999465942386,24714833.799999997
-9.15999984741211,31.309999465942386,24815925.099999998
-9.15999984741211,31.059999465942386,25897924.5
-9.15999984741211,30.809999465942386,27232423.7
-9.15999984741211,30.559999465942386,26721522.4
-9.15999984741211,30.309999465942386,26120063.1
-9.15999984741211,30.059999465942386,26591930.700000003
-9.15999984741211,29.809999465942386,27439791.2
-9.15999984741211,29.559999465942386,27580306.800000004
-9.15999984741211,29.309999465942386,27533283.099999998
-9.15999984741211,29.059999465942386,27894830.6
-9.15999984741211,28.809999465942386,27644646.1
-9.15999984741211,28.559999465942386,27135702.4
-9.15999984741211,28.309999465942386,26688325.700000003
-9.15999984741211,28.059999465942386,25555584.9
-9.15999984741211,27.809999465942386,24386027.299999997
-9.15999984741211,27.559999465942386,23828722.5
-8.90999984741211,35.810001373291016,28187994.5
-8.90999984741211,35.560001373291016,28233355.0
-8.90999984741211,35.310001373291016,28333858.499999996
-8.90999984741211,35.060001373291016,28478419.299999997
-8.90999984741211,34.810001373291016,28590532.099999998
-8.90999984741211,34.560001373291016,28614858.9
-8.90999984741211,34.310001373291016,28577227.000000004
-8.90999984741211,34.060001373291016,28516865.9
-8.90999984741211,33.810001373291016,28474538.5
